hName,hGender,widowed,hClass,hOccupaton,hOccCat,hLocale,hActive,hID,hOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOcc,boccCat,bLocale,bActive,bID,bOMID,term,pL,pD,pF,pS,nurse,man.,age_man,actTitle,actDate,actYear,ActDescription,aa (Author),aaID,aaOMID,actArItem,aArItemID,ArItemOMID,rights,actID,actOMID
Antonietta Bobello,female,n,artefices,,,Varazze,1448–1473,6dff3b0e-4861-4a83-a2f9-4576a7fdd5ff,37134,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,38,1435–1473,aea93117-16a8-41c2-af45-b92f45fa1520,37505,Girolamo Calvi,male,nobiles,,,,1448–1473,52ecb231-73f2-472e-a4c8-eac41fea3ad7,27104,13,,,,3,,,51,"Tommaso Duracino, filza 16, nr. 166 (formerly nr. 168)",1473-02-21,1473,"A certain Antonietta Bobello, from Varazze, wife of Luca Bertolino, leases out out the Circassian slave Lucia, who is 38 years of age, to a certain Girolamo Calvi, for 13 years and 3 luoghi in the Casa di San Giorgio.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 903,973522a8-adbf-495e-a7bf-ccc3085049b5,37843,Archivio di stato di Genova,e53310ee-ff90-464a-bfce-0fbc6fcda70f,
Battista de Bargalio,male,,artefices,calzolarius,leather workers,Bargagli,1402–1427,730bcc55-406f-4f5f-98a3-2beaa6c5d94b,37154,Eliana,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,20,1407–1427,fad7426c-7d9d-4dcd-95fb-77de60176c74,37534,Francesco Salvago,male,nobiles,,,,1402–1427,148cb6e7-b93c-47b6-82ab-665f5c1ad61d,31043,2,40,,,,y,,22,"Branca Bagnara, register 3, 1426–1428, fols. 143r–144r",1427-07-07,1427,"A certain Battista de Bargalio, shoemaker, leases out the Tartaran slave Eliana, who is 20 years of age, to a certain Francesco Salvagi for 2 years and 40 lire. She is leased cum lacte.",Branca Bagnara,2d251b92-d5ab-499a-80db-450e306ac801,23065,Notai antichi 508,8c7b8433-45ba-4286-ba8e-6afc10e1139a,37788,Archivio di stato di Genova,66d507c3-e429-4541-9fb8-0a5bb38b0c24,
Girolamo de Monelia,male,,artefices,,,Moneglia,1469–1494,9b2e57ea-ff98-4c6e-88e1-8d9b910bff2f,37222,Caterina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,30,1464–1494,61e2abb6-4cdb-47f7-bb8e-02b446712645,37629,Matteo Lomellini,male,nobiles,,,,1469–1494,b52a12f8-55a4-4bed-9b4d-4de92d6fef31,24841,12,120,,,,,,42,"Antonio Pastorino, filza 9, nr. 64",1494,1494,"A certain Girolamo de Monelia rents out the Moorish slave Caterina, who is 30 years of age, to a certain Matteo Lomellini, for 12 years at a cost of 120 lire.",Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Notai antichi 1298,fbe98ee0-6118-441a-b1b5-c6d8c86aa456,37768,Archivio di stato di Genova,391f29e1-15da-4a5a-8ff4-d081d1e05023,
Antonio de Novis,male,,artefices,doctor artium et medicine,professionals,Novi Ligure,1434–1459,3da71d74-d13b-420f-b937-28702c4f4b3e,37138,Margherita,Greek,a60cb7ee-a97d-42d1-b314-5fdc396b40f7,37490,female,18,1441–1459,8891fafe-1e30-42ba-9c74-d8ef2c910658,37511,Soldano Cattaneo,male,nobiles,,,,1434–1459,a092ec26-f108-4b3c-90ba-5dc9c81d0b71,37479,12,100,,,,,y,30,"Tommaso Duracino, filza 4, nr. 329",1459-06-21,1459,"A certain Antonio da Nove, doctor artium et medicine, leases out the Greek slave Margherita, who is 18 years of age, to a certain Soldano Cattaneo, for 12 years and 100 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 891,d9596fa2-5eb7-4ad3-90c3-3f78583e00e6,37835,Archivio di stato di Genova,6be53057-9d3c-4d0e-bf27-e0077d4049c6,
Bartolomeo de Canicia,male,,artefices,notarius,professionals,,1444–1469,2ce279f1-596b-4751-b9ff-521363a16a8a,30051,Margherita,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,25,1444–1469,12fff1d7-567b-4649-8216-d288b436432a,37522,Leonardo Garibaldi,male,nobiles,,,,1444–1469,2441dfe4-e953-47f7-8e83-4ae508eefb62,37429,15,150,,,,,y,40,"Giovanni Danove, filza 2, series I, nr. 487",1469-04-18,1469,"A certain notary Barolomeo de Canicia rents out the Russian slave Margherita, who is 25 years of age, to a certain Leonardo Garibaldi, for 15 years and 150 lire.",Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Notai antichi 917,83087068-721e-446d-bdff-bd588c1050e2,37854,Archivio di stato di Genova,b04ca4f3-eb07-4646-ba4c-cf998931cd0d,
Pietro de Rettalio,male,,artefices,seatarius,silk workers,,1467–1492,efe421a1-9a93-4805-9e9d-821ca098db1b,37283,Melica,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,female,36,1456–1492,282d697e-90d1-440a-b54f-f94166d73ed4,37704,Gregorio Castagnola,male,nobiles,,,,1467–1492,799e728f-8cc4-42a9-be37-cfd18822e2be,30571,10,100,,,,,y,46,"Niccolò Raggi, filza 21, nr. 410",1492-08-03,1492,"A certain Pietro de Rettalio, seatarius, leases out the enslaved Albanian woman named Melica, who is 36 years of age to a certain Gregorio Castagnola, for 10 years and 100 lire. At the end of the term she is to be freed.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1033,f233a41c-6552-4332-9af8-9e2a8d8a01f8,37748,Archivio di stato di Genova,e6ee7847-d814-43e1-a653-b049ab573027,
Giovanni de Vallebella,male,,artefices,lanerius,wool workers,,1469–1494,7e5110cc-60a3-4acd-80b0-9434a7f4e710,27061,Caterina,Turkish,cf223ecb-f243-491c-836e-823d5db2129c,31560,female,,–1494,a435fcb0-4f55-481e-a0f4-14e8ac6584e2,37620,Bartolomeo Doria,male,nobiles,,,,1469–1494,66a835c6-4349-4ebd-816e-2deca320f13f,23349,6,60,,,,,,6,"Oberto Foglietta, filza 37, item dated 1494-10-16",1494-10-16,1494,"A certain Giovanni de Vallebella, lanerius, leases out the Turkish slave Caterina, who is --- years of age, to a certain Bartolomeo Doria, for 6 years and 60 lire.",Oberto Foglietta,81f48433-23d8-400f-af76-6c8483a8b922,23507,Notai antichi 757,346cf47d-9f13-40e2-9cb9-394038b8dbf3,37827,Archivio di stato di Genova,f1b85391-405a-43a3-ad2c-e01e13816e88,
Giovanni de Acurzo,male,,artefices,,,,1392–1417,87b2e157-1fbb-4e6f-872a-e998a3c308e0,37211,Caterina,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,,1417–1417,1562a986-ec41-4265-bd0c-84f826fb8ad4,37616,Raffaele Embriaco,male,nobiles,,,,1392–1417,75fed7fa-882b-40f0-99d7-7fcd033610c2,37471,8,45,,,,,,8,"Giuliano Canella, register 5, 1415–1417, fol. 437r–v",1417-12-14,1417,"A certain Giovanni de Acurzo, represented by Pietro Giustiniani de Rocca, leases the Bulgarian slave Caterina, who is --- years of age, to a certain Raffaele Embriaco, for 8 years and 45 lire.  Raffaele agrees to provide her with food, shelter and clothes.",Giuliano Canella,58fcf64f-9636-45cc-adf8-35cbb550026c,23161,Notai antichi 482,3bdca31d-2a31-4dc7-a250-9ad08f4e3f4d,37782,Archivio di stato di Genova,a4d5adda-60f2-4b2e-8a28-46ac0425c1ce,
Tomasino de Uncio,male,,artefices,,,,1468–1493,3d18161a-6f2b-4e68-81a0-b88b551e691c,37299,Lucia,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,,–1493,b31ebca2-94c1-4e87-ae51-cb8cfe01c659,37729,Stefano Cicala,male,nobiles,,,,1468–1493,1f886a05-405c-49e5-b660-dfa54b28f82f,23300,11,121,,,,,,11,"Giovanni Costa, filza 1, nr. 564",1493,1493,"A certain Tomasino de Uncio, ex vasalis domini Georgii de Carreto, leases out the Moorish slave Lucia, who is --- years of age, to a certain Stefano Cicala, for 11 years and 121 lire.",Giovanni Costa,e4a3ee9e-5ae1-45e8-9aa4-f3754742bd1a,23312,Notai antichi 1279,16d7ecf5-8416-46b4-bebe-b8611bac7a50,37763,Archivio di stato di Genova,228748af-b063-4d1a-9d56-64f20582ff75,
Giacomo de Vigetis,male,,artefices,seatarius,silk workers,,1434–1459,d28a15fd-2e71-4eb6-9c92-b763d997d6a0,38435,Catalina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb223,31361,female,24,1435–1459,6404877b-5a78-43c2-b8ac-6317edc33255,37734,Tobia Pinelli,male,nobiles,,,,1434–1459,e5d9e907-2265-456a-8a16-688ccb1cf254,37482,3,60,,,,y,,27,"Lazzaro Raggi, filza 4, series II, nr. 355",1459-11-08,1459,"A certain Vieto de Carmagnola, filotor septe, leases out the enslaved Circassian woman named Catalina, who is 24 years of age, to a certain Tobia Pinelli, for three years and 60 Genoese lire. The lease is for the purpose of wet nursing.",Lazzaro Raggi,b49db3e8-fceb-4544-9574-443c11d29ea2,25499,Notai antichi 856,2b47bc53-9aa7-4283-bbb5-5e557f9b51a2,37830,Archivio di stato di Genova,21a9e626-d373-42a9-bf32-5b38d1858004,
Giovanni Costa,male,,artefices,,,,1401–1426,9dd46429-dec5-42ce-84cf-8fee3758c98c,37210,Maria,,,,female,25,1401–1426,55c67e1a-d8d6-4bef-8aba-a3c19cab29c3,37615,Luciano Grimaldi,male,nobiles,,,,1401–1426,d53f59ec-fd68-4b33-b718-78f7cc154d54,37439,2,50,,,,y,,27,"Antonio Fazio, filza 2, series I, nr. 52",1426-05-29,1426,"A certain Giovanni Costa de Sigresto leases the enslaved Maria, whose nationality is not indicated and who is 25 years of age, to a certain Luciano Grimaldi, for 2 years and 50 lire, for the purpose of wet nursing.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 576,60d3a119-2d7e-4021-9426-6c8657c00aeb,37794,Archivio di stato di Genova,483c5990-fe6c-46d0-ae67-7fbebb622b84,
Lodisio de Rocheta,male,,artefices,,,,1434–1459,a8cf6c2b-e8e7-472f-8527-63c841b274e8,37234,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,27,1432–1459,80b63442-0855-4c45-9cb3-ed1ff6f1d1d4,37646,Girolamo Doria,male,nobiles,,,,1434–1459,9265f961-3634-4250-94c5-4f245c901ec6,37418,2,40,,,,y,,29,"Tommaso Duracino, filza 4, nr. 175",1459-04-18,1459,"A certain Lodisio de Rocheta rents out the Circassian slave Margherita, who is 27 years of age, to a certain Girolamo Doria, for 2 years and a price of 40 lire. The slave is leased in order to hold, to keep, to possess, and use and profit... and to serve and be a slave (ad habendum, tenendum, possidendum et usufructuandum... et ad serviendum et famulandum) to the leaser. Chi loca si impegna a dimittere lo schiavo sin dal tempo stabilito ed a non auferre nec auferri consentire pensionem non augere et pacta non mutare, a legitime defendere, auctorizare et disbrigare a quacumque persona corporatione collegio et universitate expensis propriis a su stinere et subire atque terminari facere usque ad finem et deffinitivam sententiam inclusive et plenariam executionem a proprie spese omne iudicium omnemque litem che sorga in relazione agli schiavi.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 891,d9596fa2-5eb7-4ad3-90c3-3f78583e00e6,37835,Archivio di stato di Genova,26d47e05-a3c2-4af8-b774-b6315d40b258,
Bartolomeo de Poneta,male,,artefices,cordoanerius,leather workers,,1419–1444,bf7eba69-dc60-43ea-9eab-2bdb505689c7,37149,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,25,1419–1444,f423818d-b0d2-4b56-bfac-6df931eb338e,37527,Cristoforo Panigarola,male,nobiles,,,,1419–1444,a08caf7b-b313-474f-9c6d-e9705d955d8e,30230,8,100,,,,,,33,"Antonio Fazio, filza 8, series II, nr. 225",1444,1444,"A certain Bartolomeo de Poneta, cordoanerius, leases the Russian slave Maddalena, who is 25 years of age, to a certain Cristoforo Panigarola, for 8 years and 100 lire.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 582,290e2a44-07a0-4cf6-9085-3933e05dfd03,37798,Archivio di stato di Genova,03ac0d4e-2ce4-456a-a542-588e6b7db9a9,
Marco Verrina,male,,artefices,seatarius,silk workers,,1446–1471,ea04479b-99c4-4e8f-b5bd-4d32e61c1912,30682,Margherita,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,32,1438–1471,318bf50d-85c1-45d8-b175-4bdee379f7be,35553,Cosmo Spinola,male,nobiles,,,,1445–1470,5d736955-178b-4d8a-98f6-f87ba0e13e4c,37174,3,50,,,,y,,35,"Tommaso Duracino, filza 14, series II, nr. 412 (formerly nr. 319)",1471-12-18,1471,"A certain Marco Verrina, seatarius, rents the Russian slave Margherita, who is 32 years of age, to a certain Cipriano Spinola, for 3 years at a cost of 50 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 901,3106128b-3264-4863-b044-b24d19a8e72e,37841,Archivio di stato di Genova,d875735c-346f-4d0d-88f0-3d03d6956bed,
Pietro de Camera,male,,artefices,calzolarius,,,1431–1456,5c055a95-9eef-493a-b8f3-b9394e3a6599,37282,Melica,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,38,1418–1456,8f6b3c57-99d9-4e29-a741-8ae0f2263b99,37703,Giovanni Francesco Spinola,male,nobiles,,,,1431–1456,410b7e48-3a50-411e-ac21-237729cd438f,25696,3,60,,,,y,,41,"Tommaso Duracino, filza 2, series II, nr. 261",1456-10-19,1456,"A certain shoemaker Pietro de Camera rents the Hungarian slave Melica, who is 38 years of age, to the nobleman Brancaleone Doria, acting on behalf of Giovanni Francesco Spinola who is in Pisa, for 3 years and 60 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,a4ecc974-ad90-4fb6-9c1e-6cb99c69cab5,
Francesco de Padino,male,,artefices,,,,1467–1492,375d2795-4452-4edb-baee-8b92515dc6af,37189,Marta,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,32,1460–1492,4a720bca-8762-44ee-b4a0-6b3e4b967b09,37583,Giovanni Doria,male,nobiles,,,,1467–1492,dd3950b6-3cf3-4eb6-b5a6-7b8c9b218eb0,23390,12,100,,,,,,44,"Lorenzo Costa, filza 15, nr. 240",1492,1492,"A certain Francesco de Padino leases out the Abkhazan slave Marta, who is 32 years of age, to a certain Giovanni Doria, for 12 years and 100 lire.",Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 1001,ea56ef33-72d7-4a29-a4da-d49cf9a822ad,37740,Archivio di stato di Genova,bed06771-7f8a-4709-8455-58bb0c82b1be,
The nuns of the monastery of San Sepolcro di Sampierdarena,female,---,ecclesiastical,,,Sampierdarena,1424–1449,f183f0eb-d34c-4de1-8fa0-3b2e51b7571f,37297,Lucia,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,25,1424–1449,2b334230-7769-4c77-ae76-1fd9110da19e,37726,Bartolomeo Doria,male,nobiles,,,,1424–1449,31ad82bc-488b-49f2-b3ca-3e8a7d3a7adb,23346,13,130,,,,,y,38,"Giacomo de Camulio, filza 7, nr. 155",1449-06-12,1449,"The sisters of the monastery of San Sepulcro rent out the enslaved Abkhazian woman named Lucia, who is 25 years of age, to a certain Bartolomeo Doria, for 13 years at a cost of 130 Genoese lire. She is to be freed at the end of the contract.",Giacomo de Camulio,f7257240-5435-4736-9c4f-ea2667633dda,23158,Notai antichi 503,d211ca15-e286-4e16-b2e7-4aa513c02d73,37787,Archivio di stato di Genova,023e0101-f32f-4f27-9191-70682103940a,
Gabriele de Tolosa,male,,foreign,,,Barcelona,1460–1485,608be725-f25e-4f44-b504-a683983c6bce,30334,Grazia,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,37,1448–1485,82544741-a9e5-4314-a606-3dc5eb66aa05,37593,Cristoforo Centurione,male,nobiles,,,,1460–1485,27091866-6d3e-4ba1-9f69-f3d4a1c9a3a5,23246,6,45,,,,,y,43,"Tommaso Duracino, filza 25, series II, nr. 105",1485-03-26,1485,"A certain Gabriele di Tolosa q. Dalmazio, from Barcelona, leases the Moorish slave Grazia, who is 37 years of age, to a certain Cristoforo Centurione, for 6 years and 45 lire.. At the end of the lease, Grazia is to be freed.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 912,39c48376-ee91-4a27-91f5-204d9e21bad9,37851,Archivio di stato di Genova,869f4835-f520-4b58-a527-3c847fa6a40d,
Aloiso de Maffeis,male,,foreign,,,Verona,1390–1415,c095145a-7a37-4868-9268-1f4725fad412,37129,Lucia,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,20,1395–1415,6d0d5573-0b3f-4510-bbd8-c506f0edb955,37497,Sebastiano di Negro,male,nobiles,,,,1390–1415,76a75a58-e173-41eb-ae2d-192daa7ed45d,37477,10,60,,,,,,30,"Andrea Medianotte, filza 1, series I, nr. 112",1415,1415,"A certain Aloiso de Maffeis, from Verona, leases the Tartaran slave Lucia, who is 20 years of age, to a certain Sebastiano di Negro, for 10 years at a cost of 60 lire.",Andrea Medianotte,8e70fdbc-335b-4ac8-85df-273361b1badf,31221,Notai antichi 547,5ec4d5e0-9fb4-4f72-ac64-81eccb404e02,37790,Archivio di stato di Genova,d0c8692b-e615-40f2-91d2-84c407ae64ee,
Francesco Giustiniani,male,,mercantes,,,,1459–1484,726fd06b-cdb4-418b-85e5-83bcfd8768f8,26912,Teodora,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,30,1454–1484,8d8abf73-1246-469f-b2fb-c1fbb7845326,37587,Sabrina Spinola,female,nobiles,,,,1459–1484,b2e75662-01be-4c64-9b89-076c64cabef6,37475,12,120,,,,,y,42,"Oberto Foglietta, filza 28, nr. 341",1484,1484,"A certain Francesco Giustiniani leases the Russian slave Teodora, who is 30 years of age, to a certain Sabrina Spinola, for 12 years and 120 lire. At the end of the contract she is to be freed.",Oberto Foglietta,81f48433-23d8-400f-af76-6c8483a8b922,23507,Notai antichi 748,24089b41-e46a-4b67-ac6e-710d808e455e,37826,Archivio di stato di Genova,e9e088ee-d4c1-4c0d-8d9b-5ad771e2520c,
Domenico Cassana,male,,mercantes,draperius,wool workers,,1379–1404,544d4fbe-922d-422b-bfff-9e418a370380,37179,Maddalena,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,20,1384–1404,54db5b59-83cd-42ae-96c0-82115faeaa18,37569,Cesarina Doria,female,nobiles,,,,1379–1404,eb7ab4e6-366c-45e3-92de-d45f2ea9900a,37368,9,50,,,,,,29,"Giacomo de Camulio, filza 3, nr. 144",1404,1404,"A certain Domenico Cassana, draperius, leases out the Tartaran slave Maddalena, who is 20 years of age, to a certain Cesarina Dora, for 9 years and 50 lire.",Giacomo de Camulio,f7257240-5435-4736-9c4f-ea2667633dda,23158,Notai antichi 499,6f9224e2-5450-471c-b0e6-2488fa3c48d2,37786,Archivio di stato di Genova,aff870a9-fdb1-4017-b475-202696d0a9f6,
Teodolinda Fieschi,female,---,mercantes,,,,1459–1484,25292b7d-da74-4768-9d4a-c9ceb2d8b894,37294,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,35,1449–1484,091c704d-afde-4487-9abd-fc321c94f3cf,37721,Lorenzo di Negro,male,nobiles,,,,1459–1484,3884ebdf-4446-40af-8371-572cd319f1aa,37435,12,120,,,,,y,47,"Lorenzo Costa, filza 11, nr. 40",1484-02-15,1484,"A certain Teodolinda Fieschi leases the Circassian slave Lucia, who is 35 years of age, to a certain Lorenzo di Negro, for 12 years and 120 lire. At the end of the contract she is to be freed. The date is approximate.",Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 997,ffa90e22-c3e2-4dfc-b009-aa4b05ba2152,37864,Archivio di stato di Genova,665ef279-5736-474d-aea7-a35447bb35a5,
Argentina Giustiniani,female,---,mercantes,,,,1472–1497,976df7ee-88fe-4325-bf6e-6d873cb02b71,37142,an unnamed enslaved person,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,,40,1457–1497,4ddf10ca-005f-433e-8671-ccde968b1082,37516,Battista Spinola,male,nobiles,,,,1472–1497,b8588401-03d7-4fef-a8ff-f366526d69b9,26709,5,60,,,,,,45,"Niccolò Raggi, filza 24, nr. 101",1497,1497,"A certain Argentina Giustiniani, quondam Giacomo, the wife of Cosmo Pallavicini, leases out the Albanian slave ---, who is 40 years of age, to a certain Battista Spinola, for 5 years and 60 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1036,d1705484-6b73-4195-a234-3e2cf5620573,37750,Archivio di stato di Genova,4d36ca89-c2ea-400a-ad08-3eaac236bc97,
Giovanni Battista de Savinione,male,,mercantes,,,Savignone,1456–1481,a4607d8e-5826-41b8-836b-db8dca9f761d,37209,Jachino,Canaries,13ff152a-e74e-44c6-a7e7-c00eb6d60f7b,31544,male,30,1451–1481,6775b454-6679-4125-8cb0-322ca4f8e5fe,37614,Filippo Spinola,male,nobiles,,,,1456–1481,9c95d4df-c06c-496a-9008-63745cd5184a,25662,8,,,,,,,38,"Pellegro Testa, filza 2, item dated 1481-09-03",1481-09-03,1481,"A certain Giovan Battista de Savignione leases out the Canary Islands slave Jachino, who is 30 years of age, to a certain Filippo Spinola, for 8 years and --- lire. There seems to be some confustion between the date reported by Gioffrè and the that specified in Pandetta 26 for the filza. Gioffrè does not provide a unit number, just the date of 3 sett. According to the Pandetta, filza 2 holds deeds written between 1478 and 1481. It may be just a mistake by G. (perhaps 1481?).",Pellegro Testa,0154948b-b25b-490d-a87c-ac1102687235,25804,Notai antichi 1143,e2d9f375-a22d-4d57-944e-973a5c83c875,37756,Archivio di stato di Genova,a8f92f45-5631-4cbf-b043-3abd1aa9b476,
Antonio de Strupa,male,,mercantes,,,Struppa,1392–1417,c38b9f36-24ef-4168-90dc-7875cc11148d,26585,Anna,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,35,1382–1417,75dbc35b-88a4-4141-b955-8825422de65c,37512,Antonio Ittaliano,male,nobiles,,,,1392–1417,151f70d2-b45e-415d-8622-061dfb0fd75d,23750,5,75,,,,y,,40,"Lorenzo Villa, filza 2, nr. 82",1417-06-02,1417,"A certain Antonio de Strupa leases out the enslaved Circassian woman named Anna, who is 35 years old, to a certain Antonio Ittaliano, for five years and 75 Genoese lire, for the purpose of being a wet nurse (quale balia).",Lorenzo de Villa,7787ee2e-670f-42d1-8dd6-9ab7e0144ae3,31249,Notai antichi 488,0d3b0860-b447-4292-b374-b0f97c74a0fc,37784,Archivio di stato di Genova,f810f5e1-7803-4be2-90ed-fe802e943e70,
Inoffio Sauli,male,,mercantes,,,,1438–1463,ce30fbda-a9ab-4066-b34b-81fc0c3ec3a2,37229,Anastasia,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,16,1447–1463,b01e7afe-d4ba-4569-b770-c5dfad5b4e9b,37639,Giovanni Antonio Spinola,male,nobiles,,,,1438–1463,964c1c35-12ea-45c8-abe4-9fcea0d9b98e,25688,8,,65,,,,y,24,"Antonio Fazio, filza 20, series II, nr. 45",1463-02-10,1463,"A certain Inofio Sauli leases out the Bulgarian slave Anastasia, who is 16 years of age, to a certain Giovanni Antonio Spinola, for 8 years and 65 Venetian ducats. At the end of the contract she is to be freed.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 594,ca10fc1f-5603-4af0-b67d-4da37bb4b1d0,37803,Archivio di stato di Genova,a80798ba-c2c4-4732-9289-5b25b0d5b5ab,
